"id","chembl_id"
20810,"CHEMBL91690"
20817,"CHEMBL235212"
20827,"CHEMBL476709"
20828,"CHEMBL388452"
20836,"CHEMBL1979084"
20841,"CHEMBL1407"
20848,"CHEMBL1183679"
20849,"CHEMBL508408"
20852,"CHEMBL19224"
20853,"CHEMBL472"
20856,"CHEMBL3660371"
20857,"CHEMBL464472"
20858,"CHEMBL1622271"
20861,"CHEMBL258047"
20863,"CHEMBL192451"
20871,"CHEMBL1085553"
20876,"CHEMBL484030"
20877,"CHEMBL544"
20883,"CHEMBL3415519"
20886,"CHEMBL3581064"
20890,"CHEMBL1969163"
20917,"CHEMBL1087009"
20932,"CHEMBL2059079"
20937,"CHEMBL243829"
20947,"CHEMBL109266"
20949,"CHEMBL215583"
20951,"CHEMBL1076184"
20988,"CHEMBL253514"
20991,"CHEMBL1354502"
21001,"CHEMBL486416"
21002,"CHEMBL447005"
21004,"CHEMBL209257"
21007,"CHEMBL312073"
21008,"CHEMBL78010"
21010,"CHEMBL376644"
21017,"CHEMBL220745"
21018,"CHEMBL144630"
21019,"CHEMBL1208903"
21020,"CHEMBL208908"
21028,"CHEMBL243664"
21029,"CHEMBL374055"
21030,"CHEMBL1208904"
21031,"CHEMBL453479"
21032,"CHEMBL378516"
21034,"CHEMBL350958"
21035,"CHEMBL487018"
21035,"CHEMBL487994"
21037,"CHEMBL509502"
21037,"CHEMBL601333"
21050,"CHEMBL73930"
21051,"CHEMBL75349"
21053,"CHEMBL556454"
21054,"CHEMBL1087720"
21057,"CHEMBL598311"
21058,"CHEMBL16751"
21059,"CHEMBL16312"
21060,"CHEMBL3622543"
21066,"CHEMBL477720"
21074,"CHEMBL265945"
21075,"CHEMBL464404"
21076,"CHEMBL131921"
21077,"CHEMBL242341"
21078,"CHEMBL12658"
21080,"CHEMBL1405026"
21081,"CHEMBL465980"
21083,"CHEMBL464654"
21104,"CHEMBL498485"
21105,"CHEMBL497293"
21105,"CHEMBL560116"
21148,"CHEMBL562255"
21150,"CHEMBL349895"
21156,"CHEMBL311155"
21157,"CHEMBL161957"
21158,"CHEMBL40919"
21159,"CHEMBL309061"
21164,"CHEMBL521934"
21165,"CHEMBL3527009"
21166,"CHEMBL77686"
21167,"CHEMBL2331821"
21170,"CHEMBL1213966"
21173,"CHEMBL375269"
21176,"CHEMBL1078244"
21181,"CHEMBL465265"
21187,"CHEMBL401912"
21188,"CHEMBL1373918"
21189,"CHEMBL21932"
21190,"CHEMBL553164"
21192,"CHEMBL506868"
21193,"CHEMBL438139"
21194,"CHEMBL518601"
21196,"CHEMBL1224711"
21197,"CHEMBL485252"
21198,"CHEMBL462909"
21201,"CHEMBL253563"
21202,"CHEMBL1087010"
21203,"CHEMBL1172171"
21204,"CHEMBL1545093"
21205,"CHEMBL480655"
21210,"CHEMBL470266"
21228,"CHEMBL492606"
21230,"CHEMBL451050"
21232,"CHEMBL464433"
21241,"CHEMBL2375493"
21248,"CHEMBL378188"
21249,"CHEMBL451902"
21251,"CHEMBL399469"
21253,"CHEMBL453212"
21256,"CHEMBL401106"
21257,"CHEMBL253759"
21258,"CHEMBL89700"
21264,"CHEMBL453191"
21266,"CHEMBL3314497"
21267,"CHEMBL487402"
21269,"CHEMBL453191"
21271,"CHEMBL90568"
21272,"CHEMBL488001"
21274,"CHEMBL1707291"
21274,"CHEMBL231884"
21277,"CHEMBL225704"
21283,"CHEMBL486825"
21284,"CHEMBL469824"
21285,"CHEMBL252904"
21286,"CHEMBL241608"
21287,"CHEMBL511453"
21288,"CHEMBL3289608"
21291,"CHEMBL549827"
21301,"CHEMBL77552"
21302,"CHEMBL226034"
21303,"CHEMBL309263"
21305,"CHEMBL1085428"
21306,"CHEMBL77588"
21307,"CHEMBL452767"
21308,"CHEMBL78167"
21309,"CHEMBL484037"
21313,"CHEMBL88700"
21317,"CHEMBL1589200"
21320,"CHEMBL1535112"
21322,"CHEMBL303483"
21323,"CHEMBL454551"
21323,"CHEMBL468063"
21327,"CHEMBL471603"
21334,"CHEMBL399121"
21336,"CHEMBL463462"
21338,"CHEMBL459196"
21339,"CHEMBL462317"
21340,"CHEMBL442648"
21341,"CHEMBL462316"
21342,"CHEMBL476681"
21343,"CHEMBL495476"
21344,"CHEMBL510411"
21346,"CHEMBL478713"
21347,"CHEMBL478790"
21349,"CHEMBL312750"
21350,"CHEMBL75978"
21351,"CHEMBL226508"
21352,"CHEMBL76426"
21354,"CHEMBL76447"
21355,"CHEMBL226507"
21356,"CHEMBL451707"
21357,"CHEMBL91153"
21358,"CHEMBL479112"
21359,"CHEMBL3634694"
21364,"CHEMBL77993"
21367,"CHEMBL2043330"
21371,"CHEMBL225700"
21372,"CHEMBL225698"
21383,"CHEMBL205040"
21385,"CHEMBL505584"
21386,"CHEMBL118903"
21388,"CHEMBL464725"
21389,"CHEMBL321124"
21389,"CHEMBL461308"
21399,"CHEMBL444025"
21400,"CHEMBL112481"
21400,"CHEMBL418309"
21400,"CHEMBL56917"
21400,"CHEMBL57542"
21401,"CHEMBL471177"
21401,"CHEMBL559937"
21404,"CHEMBL2260010"
21405,"CHEMBL464352"
21405,"CHEMBL519099"
21405,"CHEMBL523743"
21406,"CHEMBL462767"
21407,"CHEMBL2442732"
21407,"CHEMBL462822"
21412,"CHEMBL2236570"
21414,"CHEMBL2114380"
21414,"CHEMBL571196"
21419,"CHEMBL519926"
21427,"CHEMBL571615"
21428,"CHEMBL594049"
21437,"CHEMBL296958"
21440,"CHEMBL464352"
21449,"CHEMBL486296"
21449,"CHEMBL519745"
21452,"CHEMBL521156"
21455,"CHEMBL2008762"
21457,"CHEMBL508039"
21458,"CHEMBL1989287"
21459,"CHEMBL227689"
21459,"CHEMBL452201"
21462,"CHEMBL254599"
21463,"CHEMBL254600"
21464,"CHEMBL400004"
21466,"CHEMBL465651"
21468,"CHEMBL400359"
21469,"CHEMBL604339"
21472,"CHEMBL446816"
21473,"CHEMBL523250"
21479,"CHEMBL389400"
21480,"CHEMBL3810342"
21481,"CHEMBL504077"
21486,"CHEMBL3758287"
21495,"CHEMBL2332985"
21496,"CHEMBL451977"
21497,"CHEMBL1556795"
21499,"CHEMBL1403892"
21499,"CHEMBL364713"
21499,"CHEMBL402487"
21500,"CHEMBL1256868"
21500,"CHEMBL1441048"
21500,"CHEMBL462731"
21504,"CHEMBL1173076"
21505,"CHEMBL1187163"
21506,"CHEMBL391520"
21507,"CHEMBL2437361"
21510,"CHEMBL238845"
21510,"CHEMBL413297"
21512,"CHEMBL2007304"
21512,"CHEMBL277682"
21513,"CHEMBL517330"
21516,"CHEMBL240929"
21518,"CHEMBL242128"
21519,"CHEMBL465070"
21523,"CHEMBL1971249"
21524,"CHEMBL520043"
21526,"CHEMBL464202"
21530,"CHEMBL612012"
21531,"CHEMBL1908323"
21531,"CHEMBL22207"
21531,"CHEMBL52440"
21539,"CHEMBL507858"
21540,"CHEMBL500614"
21540,"CHEMBL504256"
21544,"CHEMBL227965"
21545,"CHEMBL2002847"
21545,"CHEMBL489524"
21546,"CHEMBL455097"
21548,"CHEMBL176045"
21548,"CHEMBL367260"
21548,"CHEMBL504757"
21550,"CHEMBL2005418"
21552,"CHEMBL489525"
21558,"CHEMBL2063775"
21559,"CHEMBL1473842"
21561,"CHEMBL2017489"
21562,"CHEMBL157912"
21566,"CHEMBL478775"
21568,"CHEMBL522746"
21569,"CHEMBL2314732"
21569,"CHEMBL2314746"
21570,"CHEMBL275097"
21570,"CHEMBL476501"
21570,"CHEMBL490533"
21572,"CHEMBL450175"
21573,"CHEMBL465212"
21577,"CHEMBL1186240"
21577,"CHEMBL175775"
21579,"CHEMBL2008127"
21591,"CHEMBL1080979"
21593,"CHEMBL459239"
21605,"CHEMBL457373"
21609,"CHEMBL1565544"
21611,"CHEMBL2146604"
21613,"CHEMBL659"
21615,"CHEMBL1385"
21616,"CHEMBL1333869"
21619,"CHEMBL504936"
21624,"CHEMBL449690"
21630,"CHEMBL2017491"
21635,"CHEMBL516862"
21636,"CHEMBL485"
21648,"CHEMBL509855"
21650,"CHEMBL443881"
21652,"CHEMBL464525"
21653,"CHEMBL2063775"
21654,"CHEMBL449782"
21657,"CHEMBL503241"
21658,"CHEMBL500324"
21672,"CHEMBL506593"
21674,"CHEMBL1994566"
21692,"CHEMBL396671"
21702,"CHEMBL1784262"
21704,"CHEMBL454809"
21705,"CHEMBL484153"
21708,"CHEMBL2323768"
21710,"CHEMBL459130"
21711,"CHEMBL2036046"
21714,"CHEMBL7257"
21717,"CHEMBL45"
21721,"CHEMBL1917176"
21723,"CHEMBL12636"
21724,"CHEMBL1096946"
21733,"CHEMBL487794"
21739,"CHEMBL463650"
21743,"CHEMBL401536"
21744,"CHEMBL21396"
21747,"CHEMBL454849"
21753,"CHEMBL2164940"
21758,"CHEMBL269538"
21759,"CHEMBL504997"
21760,"CHEMBL1957115"
21761,"CHEMBL463264"
21762,"CHEMBL1689805"
21763,"CHEMBL1689806"
21765,"CHEMBL2260662"
21766,"CHEMBL3609294"
21767,"CHEMBL1322285"
21775,"CHEMBL453280"
21776,"CHEMBL273891"
21782,"CHEMBL305942"
21783,"CHEMBL13045"
21788,"CHEMBL254598"
21791,"CHEMBL73252"
21793,"CHEMBL1182694"
21795,"CHEMBL2437087"
21796,"CHEMBL250854"
21797,"CHEMBL398325"
21798,"CHEMBL249029"
21799,"CHEMBL401479"
21801,"CHEMBL1958070"
21801,"CHEMBL1958071"
21809,"CHEMBL129208"
21810,"CHEMBL228286"
21810,"CHEMBL244969"
21813,"CHEMBL487200"
21817,"CHEMBL2332139"
21832,"CHEMBL470867"
21837,"CHEMBL504978"
21842,"CHEMBL601027"
21845,"CHEMBL233767"
21846,"CHEMBL461067"
21850,"CHEMBL203135"
21851,"CHEMBL295124"
21853,"CHEMBL11531"
21856,"CHEMBL49732"
21858,"CHEMBL1877565"
21862,"CHEMBL1098016"
21863,"CHEMBL1995524"
21863,"CHEMBL3426680"
21867,"CHEMBL486409"
21872,"CHEMBL1718459"
21874,"CHEMBL433093"
21877,"CHEMBL52267"
21878,"CHEMBL52229"
21901,"CHEMBL1503"
21903,"CHEMBL486165"
21904,"CHEMBL15477"
21906,"CHEMBL1741006"
21906,"CHEMBL576997"
21908,"CHEMBL1294"
21908,"CHEMBL170"
21912,"CHEMBL137586"
21920,"CHEMBL1965265"
21923,"CHEMBL3704821"
21931,"CHEMBL603427"
21932,"CHEMBL95769"
21933,"CHEMBL22585"
21937,"CHEMBL477124"
21940,"CHEMBL444998"
21943,"CHEMBL1500995"
21944,"CHEMBL57891"
21945,"CHEMBL465561"
21949,"CHEMBL403237"
21951,"CHEMBL451295"
21952,"CHEMBL3093473"
21955,"CHEMBL2252486"
21958,"CHEMBL258048"
21960,"CHEMBL491794"
21962,"CHEMBL488609"
21964,"CHEMBL109652"
21967,"CHEMBL3581062"
21969,"CHEMBL35482"
21971,"CHEMBL601020"
21975,"CHEMBL594153"
21977,"CHEMBL53463"
21978,"CHEMBL178"
21978,"CHEMBL3560489"
21980,"CHEMBL254888"
21991,"CHEMBL522635"
21997,"CHEMBL252925"
22001,"CHEMBL3400675"
22002,"CHEMBL2229722"
22004,"CHEMBL3401863"
22010,"CHEMBL513557"
22011,"CHEMBL1087295"
22013,"CHEMBL463405"
22013,"CHEMBL463406"
22013,"CHEMBL505464"
22016,"CHEMBL508460"
22018,"CHEMBL93353"
22022,"CHEMBL479127"
22024,"CHEMBL447997"
22032,"CHEMBL2229715"
22033,"CHEMBL465753"
22039,"CHEMBL499872"
22040,"CHEMBL187159"
22041,"CHEMBL527064"
22042,"CHEMBL278024"
22043,"CHEMBL549356"
22050,"CHEMBL192311"
22054,"CHEMBL95203"
22055,"CHEMBL83159"
22056,"CHEMBL396295"
22059,"CHEMBL100635"
22060,"CHEMBL462852"
22064,"CHEMBL13766"
22065,"CHEMBL1668603"
22066,"CHEMBL2392189"
22073,"CHEMBL1329957"
22074,"CHEMBL517641"
22078,"CHEMBL3401842"
22081,"CHEMBL3401864"
22083,"CHEMBL507610"
22086,"CHEMBL519190"
22088,"CHEMBL491783"
22092,"CHEMBL96852"
22093,"CHEMBL97355"
22099,"CHEMBL1969780"
22100,"CHEMBL2063296"
22102,"CHEMBL2442575"
22111,"CHEMBL1600484"
22116,"CHEMBL1863623"
22118,"CHEMBL49659"
22123,"CHEMBL128136"
22123,"CHEMBL1627201"
22123,"CHEMBL48802"
22126,"CHEMBL25028"
22127,"CHEMBL1200503"
22128,"CHEMBL15580"
22137,"CHEMBL517133"
22144,"CHEMBL2235398"
22157,"CHEMBL411250"
22158,"CHEMBL42336"
22159,"CHEMBL333298"
22164,"CHEMBL3186484"
22166,"CHEMBL332887"
22170,"CHEMBL1234268"
22170,"CHEMBL274119"
22170,"CHEMBL42336"
22173,"CHEMBL3785429"
22174,"CHEMBL1233129"
22175,"CHEMBL1347061"
22242,"CHEMBL3827622"
22246,"CHEMBL3827861"
22256,"CHEMBL1971803"
22256,"CHEMBL500446"
22327,"CHEMBL1164913"
22374,"CHEMBL389341"
22384,"CHEMBL1967672"
22384,"CHEMBL564971"
22414,"CHEMBL2386303"
22491,"CHEMBL2407705"
22544,"CHEMBL344384"
22555,"CHEMBL500346"
22575,"CHEMBL517080"
22597,"CHEMBL526505"
22611,"CHEMBL2003350"
22625,"CHEMBL266625"
22644,"CHEMBL1821840"
22649,"CHEMBL1329004"
22657,"CHEMBL465907"
22663,"CHEMBL1933706"
22688,"CHEMBL449207"
22695,"CHEMBL510841"
22703,"CHEMBL1898498"
22731,"CHEMBL1933702"
22742,"CHEMBL3731037"
22743,"CHEMBL1669749"
22760,"CHEMBL136985"
22858,"CHEMBL523622"
22872,"CHEMBL506997"
22899,"CHEMBL239077"
22944,"CHEMBL461104"
22976,"CHEMBL237994"
22987,"CHEMBL3185669"
22988,"CHEMBL1592444"
22996,"CHEMBL269671"
22999,"CHEMBL269671"
23008,"CHEMBL3622813"
23033,"CHEMBL237111"
23035,"CHEMBL518475"
23044,"CHEMBL471754"
23044,"CHEMBL489760"
23070,"CHEMBL461615"
23083,"CHEMBL399873"
23104,"CHEMBL1950973"
23104,"CHEMBL450102"
23104,"CHEMBL503577"
23104,"CHEMBL508482"
23104,"CHEMBL511075"
23104,"CHEMBL524497"
23141,"CHEMBL220362"
23148,"CHEMBL2391699"
23157,"CHEMBL1982362"
23161,"CHEMBL573814"
23163,"CHEMBL515974"
23172,"CHEMBL490324"
23175,"CHEMBL1651287"
23182,"CHEMBL432519"
23200,"CHEMBL518073"
23213,"CHEMBL506068"
23227,"CHEMBL3391990"
23230,"CHEMBL1968481"
23230,"CHEMBL2402276"
23267,"CHEMBL525626"
23269,"CHEMBL507495"
23308,"CHEMBL338474"
23310,"CHEMBL465750"
23311,"CHEMBL1999372"
23313,"CHEMBL1169670"
23360,"CHEMBL521374"
23371,"CHEMBL463566"
23379,"CHEMBL170518"
23384,"CHEMBL1966457"
23403,"CHEMBL2023636"
23456,"CHEMBL3357153"
23463,"CHEMBL504363"
23518,"CHEMBL443387"
23661,"CHEMBL3357154"
23662,"CHEMBL3357155"
23663,"CHEMBL3352864"
23685,"CHEMBL505747"
23690,"CHEMBL3609603"
23746,"CHEMBL3359539"
23764,"CHEMBL1095238"
23850,"CHEMBL446867"
23896,"CHEMBL452979"
23909,"CHEMBL470049"
23911,"CHEMBL240954"
23913,"CHEMBL469431"
23914,"CHEMBL471074"
23915,"CHEMBL469851"
24003,"CHEMBL1551716"
24003,"CHEMBL1977418"
24003,"CHEMBL600325"
24005,"CHEMBL1169683"
24030,"CHEMBL1171450"
24034,"CHEMBL506880"
24121,"CHEMBL373378"
24122,"CHEMBL267882"
24124,"CHEMBL412631"
24125,"CHEMBL374984"
24126,"CHEMBL441703"
24159,"CHEMBL1075910"
24162,"CHEMBL1172006"
24184,"CHEMBL466773"
24199,"CHEMBL2147417"
24234,"CHEMBL124518"
24262,"CHEMBL1212997"
24262,"CHEMBL1392894"
24262,"CHEMBL1975187"
24262,"CHEMBL2357167"
24286,"CHEMBL254129"
24292,"CHEMBL500045"
24335,"CHEMBL451257"
24335,"CHEMBL499746"
24335,"CHEMBL504165"
24335,"CHEMBL505844"
24336,"CHEMBL504037"
24338,"CHEMBL1996226"
24354,"CHEMBL459696"
24360,"CHEMBL3741773"
24360,"CHEMBL507954"
24371,"CHEMBL1171449"
24371,"CHEMBL2386655"
24371,"CHEMBL2386825"
24384,"CHEMBL455057"
24389,"CHEMBL462455"
24396,"CHEMBL518072"
24398,"CHEMBL2010022"
24420,"CHEMBL520522"
24439,"CHEMBL463149"
24453,"CHEMBL218412"
24474,"CHEMBL507039"
24478,"CHEMBL1984356"
24498,"CHEMBL1983444"
24500,"CHEMBL436518"
24501,"CHEMBL413646"
24525,"CHEMBL415768"
24533,"CHEMBL186141"
24534,"CHEMBL361568"
24537,"CHEMBL2436162"
24537,"CHEMBL361568"
24552,"CHEMBL430183"
24552,"CHEMBL464889"
24554,"CHEMBL516702"
24562,"CHEMBL488924"
24568,"CHEMBL483432"
24569,"CHEMBL446602"
24571,"CHEMBL452243"
24586,"CHEMBL454313"
24603,"CHEMBL1698380"
24608,"CHEMBL510334"
24653,"CHEMBL444122"
24668,"CHEMBL448617"
24689,"CHEMBL478962"
24712,"CHEMBL272178"
24725,"CHEMBL404140"
24759,"CHEMBL3235617"
24767,"CHEMBL272445"
24768,"CHEMBL1644108"
24778,"CHEMBL1969989"
24778,"CHEMBL502427"
24781,"CHEMBL504404"
24783,"CHEMBL1215434"
24783,"CHEMBL1979392"
24797,"CHEMBL3217787"
24807,"CHEMBL1169681"
24813,"CHEMBL456431"
24815,"CHEMBL1232952"
24815,"CHEMBL513241"
24840,"CHEMBL2205003"
24842,"CHEMBL2205002"
24854,"CHEMBL1922176"
24864,"CHEMBL1922178"
24888,"CHEMBL1644794"
24896,"CHEMBL412272"
24897,"CHEMBL224867"
24910,"CHEMBL406393"
24926,"CHEMBL272621"
24929,"CHEMBL429432"
24957,"CHEMBL517452"
24965,"CHEMBL225111"
24969,"CHEMBL225815"
24986,"CHEMBL1915761"
25061,"CHEMBL508568"
25065,"CHEMBL1915762"
25066,"CHEMBL1917739"
25084,"CHEMBL1915763"
25093,"CHEMBL3310871"
25114,"CHEMBL474065"
25127,"CHEMBL552007"
25148,"CHEMBL240972"
25157,"CHEMBL1568915"
25157,"CHEMBL457685"
25157,"CHEMBL490504"
25161,"CHEMBL1536292"
25171,"CHEMBL469852"
25184,"CHEMBL1086682"
25214,"CHEMBL119443"
25245,"CHEMBL2059712"
25256,"CHEMBL467814"
25289,"CHEMBL2104047"
25291,"CHEMBL1995111"
25317,"CHEMBL3338250"
25321,"CHEMBL2392395"
25366,"CHEMBL379651"
25377,"CHEMBL1088198"
25408,"CHEMBL464724"
25467,"CHEMBL3746714"
25492,"CHEMBL521035"
25493,"CHEMBL1987428"
25495,"CHEMBL1923134"
25496,"CHEMBL500581"
25499,"CHEMBL466155"
25501,"CHEMBL455090"
25558,"CHEMBL1078509"
25582,"CHEMBL454173"
25588,"CHEMBL482052"
25650,"CHEMBL2001800"
25650,"CHEMBL2023796"
25656,"CHEMBL2286469"
25657,"CHEMBL248564"
25674,"CHEMBL509805"
25682,"CHEMBL319344"
25725,"CHEMBL2367911"
25754,"CHEMBL140758"
25801,"CHEMBL2335704"
25803,"CHEMBL443712"
25804,"CHEMBL502742"
25805,"CHEMBL2002365"
25813,"CHEMBL187460"
25816,"CHEMBL2261306"
25835,"CHEMBL2269422"
25838,"CHEMBL504536"
25852,"CHEMBL404466"
25853,"CHEMBL521585"
25868,"CHEMBL463643"
25876,"CHEMBL489265"
25877,"CHEMBL3781335"
25907,"CHEMBL2269671"
25920,"CHEMBL1813870"
25921,"CHEMBL1813873"
25922,"CHEMBL522544"
25930,"CHEMBL1169680"
25946,"CHEMBL3805710"
25991,"CHEMBL2262843"
26002,"CHEMBL499001"
26059,"CHEMBL1095006"
26062,"CHEMBL374345"
26088,"CHEMBL3792906"
26095,"CHEMBL3613722"
26150,"CHEMBL398735"
26150,"CHEMBL484877"
26157,"CHEMBL109317"
26158,"CHEMBL254219"
26160,"CHEMBL393052"
26162,"CHEMBL1751"
26165,"CHEMBL3545057"
26174,"CHEMBL1703199"
26174,"CHEMBL3542194"
26174,"CHEMBL3792981"
26182,"CHEMBL268687"
26183,"CHEMBL429197"
26220,"CHEMBL1981688"
26226,"CHEMBL336955"
26228,"CHEMBL162783"
26240,"CHEMBL518044"
26259,"CHEMBL476295"
26260,"CHEMBL472016"
26262,"CHEMBL510560"
26271,"CHEMBL1892637"
26277,"CHEMBL2007366"
26292,"CHEMBL523614"
26298,"CHEMBL502386"
26317,"CHEMBL188283"
26360,"CHEMBL518252"
26362,"CHEMBL1770687"
26368,"CHEMBL1976775"
26369,"CHEMBL1998462"
26377,"CHEMBL1977035"
26383,"CHEMBL2001382"
26384,"CHEMBL518687"
26385,"CHEMBL271958"
26398,"CHEMBL499596"
26399,"CHEMBL3349185"
26410,"CHEMBL2298068"
26436,"CHEMBL191703"
26449,"CHEMBL1079672"
26450,"CHEMBL1079673"
26452,"CHEMBL1079671"
26467,"CHEMBL2113267"
26506,"CHEMBL1980466"
26524,"CHEMBL1915881"
26548,"CHEMBL518521"
26559,"CHEMBL508990"
26579,"CHEMBL43871"
26587,"CHEMBL1986755"
26600,"CHEMBL2047364"
26684,"CHEMBL525778"
26694,"CHEMBL3185544"
26705,"CHEMBL2012647"
26711,"CHEMBL1978518"
26715,"CHEMBL502761"
26716,"CHEMBL507534"
26754,"CHEMBL158124"
26771,"CHEMBL483649"
26814,"CHEMBL520660"
26844,"CHEMBL253559"
26879,"CHEMBL485807"
26893,"CHEMBL3426657"
26897,"CHEMBL3810218"
26930,"CHEMBL1077668"
26934,"CHEMBL1499"
26992,"CHEMBL2087163"
27002,"CHEMBL274826"
27003,"CHEMBL386630"
27005,"CHEMBL1988412"
27005,"CHEMBL510627"
27015,"CHEMBL485810"
27019,"CHEMBL455362"
27025,"CHEMBL85799"
27032,"CHEMBL109863"
27033,"CHEMBL463273"
27036,"CHEMBL111743"
27043,"CHEMBL286452"
27064,"CHEMBL561908"
27076,"CHEMBL227113"
27079,"CHEMBL1939883"
27083,"CHEMBL521354"
27096,"CHEMBL518292"
27115,"CHEMBL484854"
27149,"CHEMBL48449"
27164,"CHEMBL2235164"
27164,"CHEMBL448328"
27165,"CHEMBL95889"
27166,"CHEMBL1182"
27168,"CHEMBL1234168"
27170,"CHEMBL920"
27174,"CHEMBL1179320"
27175,"CHEMBL1186075"
27180,"CHEMBL1779164"
27183,"CHEMBL1181451"
27184,"CHEMBL1373466"
27189,"CHEMBL1187634"
27192,"CHEMBL1182337"
27192,"CHEMBL3558415"
27195,"CHEMBL1184078"
27198,"CHEMBL432561"
27199,"CHEMBL552941"
27212,"CHEMBL445753"
27216,"CHEMBL464167"
27219,"CHEMBL62382"
27220,"CHEMBL62382"
27229,"CHEMBL350675"
27230,"CHEMBL3306823"
27247,"CHEMBL463969"
27252,"CHEMBL462890"
27253,"CHEMBL463971"
27254,"CHEMBL464170"
27257,"CHEMBL3276960"
27293,"CHEMBL1550"
27355,"CHEMBL525239"
27359,"CHEMBL432640"
27418,"CHEMBL1993367"
27418,"CHEMBL464792"
27425,"CHEMBL1519371"
27429,"CHEMBL1966639"
27447,"CHEMBL173929"
27458,"CHEMBL469850"
27479,"CHEMBL86416"
27480,"CHEMBL485296"
27493,"CHEMBL505577"
27503,"CHEMBL509566"
27516,"CHEMBL1397662"
27532,"CHEMBL94127"
27539,"CHEMBL1813862"
27550,"CHEMBL3291073"
27564,"CHEMBL463123"
27564,"CHEMBL483867"
27565,"CHEMBL1426896"
27570,"CHEMBL1998211"
27571,"CHEMBL489985"
27579,"CHEMBL2107120"
27585,"CHEMBL189129"
27592,"CHEMBL1976943"
27604,"CHEMBL554759"
27616,"CHEMBL53493"
27662,"CHEMBL402485"
27666,"CHEMBL437014"
27667,"CHEMBL521767"
27668,"CHEMBL250952"
27670,"CHEMBL1173297"
27673,"CHEMBL1990929"
27674,"CHEMBL399672"
27675,"CHEMBL404627"
27718,"CHEMBL1884860"
27719,"CHEMBL505939"
27729,"CHEMBL517308"
27755,"CHEMBL518370"
27758,"CHEMBL1836654"
27764,"CHEMBL521162"
27767,"CHEMBL2011519"
27796,"CHEMBL520570"
27798,"CHEMBL488203"
27800,"CHEMBL362153"
27804,"CHEMBL395280"
27847,"CHEMBL3103609"
27855,"CHEMBL3086846"
27886,"CHEMBL486817"
27887,"CHEMBL1366408"
27888,"CHEMBL16347"
27892,"CHEMBL1325592"
27892,"CHEMBL1907974"
27893,"CHEMBL1547"
27895,"CHEMBL1489438"
27896,"CHEMBL507611"
27898,"CHEMBL1802147"
27899,"CHEMBL1094629"
27901,"CHEMBL53439"
27902,"CHEMBL1224582"
27917,"CHEMBL463252"
27919,"CHEMBL464662"
27920,"CHEMBL464291"
27925,"CHEMBL462853"
27927,"CHEMBL251491"
27928,"CHEMBL251251"
27929,"CHEMBL1173441"
27931,"CHEMBL484640"
27935,"CHEMBL451294"
27937,"CHEMBL222274"
27938,"CHEMBL376240"
27939,"CHEMBL496644"
27942,"CHEMBL38650"
27943,"CHEMBL205119"
27945,"CHEMBL251978"
27950,"CHEMBL2374777"
27952,"CHEMBL3558290"
27955,"CHEMBL261243"
27963,"CHEMBL491793"
27967,"CHEMBL123"
27969,"CHEMBL993"
27971,"CHEMBL1329793"
27972,"CHEMBL1650614"
27973,"CHEMBL1330588"
27974,"CHEMBL509319"
27976,"CHEMBL2164951"
27977,"CHEMBL2164950"
27978,"CHEMBL463312"
27982,"CHEMBL2059288"
27989,"CHEMBL1094600"
27994,"CHEMBL1371435"
27996,"CHEMBL463311"
27997,"CHEMBL2087913"
28003,"CHEMBL2448553"
28004,"CHEMBL277474"
28005,"CHEMBL2001697"
28006,"CHEMBL12252"
28007,"CHEMBL12208"
28009,"CHEMBL1797134"
28010,"CHEMBL276711"
28011,"CHEMBL3560744"
28012,"CHEMBL108930"
28016,"CHEMBL1797281"
28018,"CHEMBL191740"
28019,"CHEMBL446"
28021,"CHEMBL3092391"
28022,"CHEMBL3183354"
28023,"CHEMBL3182864"
28024,"CHEMBL223288"
28025,"CHEMBL1315277"
28026,"CHEMBL366410"
28028,"CHEMBL366861"
28029,"CHEMBL172439"
28031,"CHEMBL512488"
28041,"CHEMBL241392"
28043,"CHEMBL242550"
28044,"CHEMBL430853"
28046,"CHEMBL1992900"
28049,"CHEMBL472851"
28050,"CHEMBL1644068"
28051,"CHEMBL289277"
28052,"CHEMBL29860"
28056,"CHEMBL122192"
28059,"CHEMBL522084"
28060,"CHEMBL496999"
28065,"CHEMBL41092"
28066,"CHEMBL518380"
28073,"CHEMBL464360"
28074,"CHEMBL443804"
28075,"CHEMBL109609"
28096,"CHEMBL122196"
28096,"CHEMBL1981253"
28096,"CHEMBL2135835"
28098,"CHEMBL1078768"
28100,"CHEMBL286494"
28101,"CHEMBL1614664"
28104,"CHEMBL110059"
28105,"CHEMBL470648"
28107,"CHEMBL2425246"
28116,"CHEMBL519982"
28117,"CHEMBL450917"
28120,"CHEMBL112709"
28125,"CHEMBL1997201"
28130,"CHEMBL1997201"
28142,"CHEMBL146"
28143,"CHEMBL442536"
28154,"CHEMBL516967"
28155,"CHEMBL190245"
28157,"CHEMBL190512"
28163,"CHEMBL3527265"
28164,"CHEMBL1761193"
28170,"CHEMBL567819"
28173,"CHEMBL3526691"
28176,"CHEMBL2007415"
28195,"CHEMBL506671"
28196,"CHEMBL1927325"
28198,"CHEMBL1477760"
28199,"CHEMBL524719"
28201,"CHEMBL1475"
28211,"CHEMBL1201794"
28211,"CHEMBL1201795"
28212,"CHEMBL1397833"
28212,"CHEMBL1534"
